cand_id,parents,rank,distance,kcal,irr
26_79,"['25_72', '15_15']",3,0.03265731049777589,21160711.875141542,-45.52325581395349
26_82,"['25_1', '24_64']",3,0.03104577320657193,32037148.17001344,-440.5813953488372
26_72,"['24_64', '25_67']",3,0.02947224654351233,29052177.33537379,-206.1627906976744
26_34,"['24_13', '25_68']",3,0.022925431971200512,33972829.459645346,-553.2558139534884
26_28,"['25_41', '25_52']",3,0.020826269363872628,33328626.245910563,-493.25581395348837
26_15,"['25_81', '25_86']",3,0.019114132369226263,33508642.45199443,-529.3604651162791
26_5,"['24_67', '25_19']",3,0.01568229954281257,27556186.268984105,-175.98837209302326
26_36,"['25_42', '15_15']",4,0.20524257181673963,14969189.453449035,-14.127906976744185
26_42,"['15_15', '25_52']",4,0.09643145068767962,18005199.053667124,-24.767441860465116
26_62,"['25_38', '25_72']",4,0.07272093980225629,28814838.122218087,-222.7325581395349
26_18,"['25_68', '24_58']",4,0.07077925917664991,22642218.630702402,-100.46511627906976
26_81,"['25_1', '25_6']",4,0.043302940557940484,33934236.84785915,-561.9767441860465
26_56,"['25_52', '25_67']",4,0.042157321797390054,33009807.50049649,-506.6860465116279
26_32,"['25_59', '24_64']",4,0.039063281985484304,29647716.73466963,-432.0348837209302
26_47,"['24_13', '25_42']",4,0.03837105914612093,27270794.435701188,-180.34883720930233
26_1,"['24_67', '25_41']",4,0.03568375025081487,28613390.980702933,-217.15116279069767
26_26,"['25_40', '15_15']",4,0.03555220845271699,19073385.957405146,-46.74418604651163
26_6,"['24_67', '25_81']",4,0.0288532270112299,28836154.285391226,-308.0232558139535
26_30,"['24_64', '25_68']",4,0.02851723450707395,29726884.646789547,-484.5348837209302
26_58,"['25_16', '24_58']",4,0.024414615702773517,29265148.292780332,-312.7325581395349
26_83,"['24_13', '25_19']",4,0.022565001904319704,25596816.278765988,-150.34883720930233
26_21,"['25_16', '25_51']",4,0.015461761571306668,27505073.454206567,-188.37209302325581
26_20,"['25_38', '25_1']",4,0.012022926523232232,33295439.316811707,-510.8720930232558
26_65,"['15_15', '25_59']",5,inf,13186297.127365509,-143.8953488372093
26_31,"['25_25', '25_51']",5,0.0695834044731238,28944630.11502149,-348.83720930232556
26_50,"['25_67', '24_13']",5,0.06760473096699605,28895164.06186183,-320.40697674418607
26_55,"['24_13', '25_55']",5,0.059544724517125766,24966727.09211183,-165.52325581395348
26_68,"['25_68', '24_58']",5,0.03436153961777253,33249766.172987543,-535.8139534883721
26_78,"['25_16', '25_55']",5,0.01713044041985751,26040872.40614453,-186.45348837209303
26_75,"['15_15', '24_67']",5,0.014131223444659198,22272057.858448233,-151.74418604651163
26_44,"['24_64', '25_40']",6,0.04666578054052813,25474840.55787542,-291.45348837209303
26_8,"['25_41', '25_40']",6,0.033068874787936756,21681747.476394195,-189.24418604651163
26_52,"['25_67', '25_19']",6,0.032998006960671455,22614618.80503841,-197.2674418604651
26_67,"['25_41', '25_19']",7,0.16293657765278624,17210195.19428171,-211.91860465116278
26_46,"['25_38', '25_1']",7,0.044386495425800684,20655710.816022553,-266.51162790697674
26_38,"['25_86', '25_34']",7,0.029689063978685034,21230017.27271325,-423.13953488372096
26_63,"['15_15', '25_1']",8,0.06806032763017722,20194026.51840109,-373.25581395348837
